date,state,mobility_data_type,mobility_composite
2020-02-10,Arizona,observed,-1.47689140437431
2020-02-11,Arizona,observed,-0.9209255858892751
2020-02-12,Arizona,observed,-0.35383458963612197
2020-02-13,Arizona,observed,0.180912374819993
2020-02-14,Arizona,observed,0.6514810468769879
2020-02-15,Arizona,observed,1.0409173445650102
2020-02-16,Arizona,observed,1.34629617919752
2020-02-17,Arizona,observed,1.57728141576854
2020-02-18,Arizona,observed,1.75109596204963
2020-02-19,Arizona,observed,1.8845185639753799
2020-02-20,Arizona,observed,1.9966879125645802
2020-02-21,Arizona,observed,2.10971743371364
2020-02-22,Arizona,observed,2.24415397826806
2020-02-23,Arizona,observed,2.41026520045159
2020-02-24,Arizona,observed,2.5983430619757404
2020-02-25,Arizona,observed,2.78655101448471
2020-02-26,Arizona,observed,2.9496431710575197
2020-02-27,Arizona,observed,3.0658446192213398
2020-02-28,Arizona,observed,3.12157294378022
2020-02-29,Arizona,observed,3.10989917682654
2020-03-01,Arizona,observed,3.0283853761786497
2020-03-02,Arizona,observed,2.87756040309781
2020-03-03,Arizona,observed,2.65250909453437
2020-03-04,Arizona,observed,2.33695152243228
2020-03-05,Arizona,observed,1.90323662429051
2020-03-06,Arizona,observed,1.3156201970016899
2020-03-07,Arizona,observed,0.5358331166386071
2020-03-08,Arizona,observed,-0.4711380381655949
2020-03-09,Arizona,observed,-1.73235726928256
2020-03-10,Arizona,observed,-3.26394695797913
2020-03-11,Arizona,observed,-5.071259129892559
2020-03-12,Arizona,observed,-7.14943928027196
2020-03-13,Arizona,observed,-9.48376472812223
2020-03-14,Arizona,observed,-12.0484309406614
2020-03-15,Arizona,observed,-14.804407971405402
2020-03-16,Arizona,observed,-17.697543449325
2020-03-17,Arizona,observed,-20.6611611760861
2020-03-18,Arizona,observed,-23.6229674455837
2020-03-19,Arizona,observed,-26.5133819801196
2020-03-20,Arizona,observed,-29.2735618743037
2020-03-21,Arizona,observed,-31.859113060051104
2020-03-22,Arizona,observed,-34.240752528186604
2020-03-23,Arizona,observed,-36.4031603886295
2020-03-24,Arizona,observed,-38.3431278921868
2020-03-25,Arizona,observed,-40.067033725932
2020-03-26,Arizona,observed,-41.5880060063526
2020-03-27,Arizona,observed,-42.9230750294341
2020-03-28,Arizona,observed,-44.090802426519296
2020-03-29,Arizona,observed,-45.109207747509295
2020-03-30,Arizona,observed,-45.993900614777004
2020-03-31,Arizona,observed,-46.75740419049029
2020-04-01,Arizona,observed,-47.4088413983702
2020-04-02,Arizona,observed,-47.9542022978909
2020-04-03,Arizona,observed,-48.39727522067761
2020-04-04,Arizona,observed,-48.7406635462538
2020-04-05,Arizona,observed,-48.9866828400881
2020-04-06,Arizona,observed,-49.1379777761911
2020-04-07,Arizona,observed,-49.1979984587258
2020-04-08,Arizona,observed,-49.1711568537224
2020-04-09,Arizona,observed,-49.0628878037558
2020-04-10,Arizona,observed,-48.8799277551966
2020-04-11,Arizona,observed,-48.6305795856686
2020-04-12,Arizona,observed,-48.3249490386842
2020-04-13,Arizona,observed,-47.97504927038
2020-04-14,Arizona,observed,-47.594840711111004
2020-04-15,Arizona,observed,-47.1987679373167
2020-04-16,Arizona,observed,-46.800053170405995
2020-04-17,Arizona,observed,-46.4093576784606
2020-04-18,Arizona,observed,-46.034259379583204
2020-04-19,Arizona,observed,-45.6790187343694
2020-04-20,Arizona,observed,-45.344228036602296
2020-04-21,Arizona,observed,-45.027510001750095
2020-04-22,Arizona,observed,-44.7248309765271
2020-04-23,Arizona,observed,-44.431357313299294
2020-04-24,Arizona,observed,-44.1426199021223
2020-04-25,Arizona,observed,-43.855589791004
2020-04-26,Arizona,observed,-43.568793643930995
2020-04-27,Arizona,observed,-43.2818445778327
2020-04-28,Arizona,observed,-42.9952017516643
2020-04-29,Arizona,observed,-42.709676269541
2020-04-30,Arizona,observed,-42.425481316583294
2020-05-01,Arizona,observed,-42.14144365185079
2020-05-02,Arizona,observed,-41.854489837167705
2020-05-03,Arizona,observed,-41.559197649927796
2020-05-04,Arizona,observed,-41.2474320350069
2020-05-05,Arizona,observed,-40.908895450058
2020-05-06,Arizona,observed,-40.5327973501131
2020-05-07,Arizona,observed,-40.109667265805996
2020-05-08,Arizona,observed,-39.6327526363794
2020-05-09,Arizona,observed,-39.0984930544958
2020-05-10,Arizona,observed,-38.5060348457739
2020-05-11,Arizona,observed,-37.8568131885733
2020-05-12,Arizona,observed,-37.155159779846294
2020-05-13,Arizona,observed,-36.40950610856421
2020-05-14,Arizona,observed,-35.6326804130955
2020-05-15,Arizona,observed,-34.8415577823804
2020-05-16,Arizona,observed,-34.056493210469306
2020-05-17,Arizona,observed,-33.3000978549286
2020-05-18,Arizona,observed,-32.5950150905544
2020-05-19,Arizona,observed,-31.961230973859802
2020-05-20,Arizona,observed,-31.4135975058389
2020-05-21,Arizona,observed,-30.9598089727637
2020-05-22,Arizona,observed,-30.599218259062
2020-05-23,Arizona,observed,-30.3230759354773
2020-05-24,Arizona,observed,-30.116144863087
2020-05-25,Arizona,observed,-29.9575817998598
2020-05-26,Arizona,observed,-29.8241211578762
2020-05-27,Arizona,observed,-29.695735052157897
2020-05-28,Arizona,observed,-29.557701723550302
2020-05-29,Arizona,observed,-29.400999190025303
2020-05-30,Arizona,observed,-29.221948695642702
2020-05-31,Arizona,observed,-29.021169777532002
2020-06-01,Arizona,observed,-28.8013946014419
2020-06-02,Arizona,observed,-28.567022298210897
2020-06-03,Arizona,observed,-28.325190561434603
2020-06-04,Arizona,observed,-28.086039831427197
2020-06-05,Arizona,observed,-27.8619883496455
2020-06-06,Arizona,observed,-27.6667732366253
2020-06-07,Arizona,observed,-27.513179330095802
2020-06-08,Arizona,observed,-27.4095297259499
2020-06-09,Arizona,observed,-27.3582292053969
2020-06-10,Arizona,observed,-27.3569543336976
2020-06-11,Arizona,observed,-27.400296406101898
2020-06-12,Arizona,observed,-27.481251102135502
2020-06-13,Arizona,observed,-27.592631251632103
2020-06-14,Arizona,observed,-27.7279923709274
2020-06-15,Arizona,observed,-27.8811327915443
2020-06-16,Arizona,observed,-28.0464442949934
2020-06-17,Arizona,observed,-28.220271060266
2020-06-18,Arizona,observed,-28.401148179018303
2020-06-19,Arizona,observed,-28.589717607887998
2020-06-20,Arizona,observed,-28.7882047014298
2020-06-21,Arizona,observed,-28.9990481422401
2020-06-22,Arizona,observed,-29.222885287285
2020-06-23,Arizona,observed,-29.4587307451196
2020-06-24,Arizona,observed,-29.705970601009398
2020-06-25,Arizona,observed,-29.965351352122102
2020-06-26,Arizona,observed,-30.2389291417346
2020-06-27,Arizona,observed,-30.529491313001298
2020-06-28,Arizona,observed,-30.8388409363265
2020-06-29,Arizona,observed,-31.164768171907703
2020-06-30,Arizona,observed,-31.499367778432003
2020-07-01,Arizona,observed,-31.8302626784982
2020-07-02,Arizona,observed,-32.1430386106006
2020-07-03,Arizona,observed,-32.423992566426705
2020-07-04,Arizona,observed,-32.6628584005868
2020-07-05,Arizona,observed,-32.8558141515014
2020-07-06,Arizona,observed,-33.0058424948344
2020-07-07,Arizona,observed,-33.1207407858099
2020-07-08,Arizona,observed,-33.2111760058808
2020-07-09,Arizona,observed,-33.2881509418893
2020-07-10,Arizona,observed,-33.3609486496339
2020-07-11,Arizona,observed,-33.436413021661004
2020-07-12,Arizona,observed,-33.5184128770327
2020-07-13,Arizona,observed,-33.606700415426104
2020-07-14,Arizona,observed,-33.697215157668
2020-07-15,Arizona,observed,-33.783996874558895
2020-07-16,Arizona,observed,-33.8608716914653
2020-07-17,Arizona,observed,-33.922552619593
2020-07-18,Arizona,observed,-33.9652135091336
2020-07-19,Arizona,observed,-33.9864720479042
2020-07-20,Arizona,observed,-33.984683208162195
2020-07-21,Arizona,observed,-33.958994180953304
2020-07-22,Arizona,observed,-33.9102531959488
2020-07-23,Arizona,observed,-33.8412079864625
2020-07-24,Arizona,observed,-33.7563540827349
2020-07-25,Arizona,observed,-33.6616518423925
2020-07-26,Arizona,observed,-33.563571848176
2020-07-27,Arizona,observed,-33.4673819448318
2020-07-28,Arizona,observed,-33.3765250337153
2020-07-29,Arizona,observed,-33.2932377053184
2020-07-30,Arizona,observed,-33.218835194612105
2020-07-31,Arizona,observed,-33.1538449301878
2020-08-01,Arizona,observed,-33.0982840248556
2020-08-02,Arizona,observed,-33.0514476122945
2020-08-03,Arizona,observed,-33.010899093381504
2020-08-04,Arizona,observed,-32.9723863451022
2020-08-05,Arizona,observed,-32.9313455943772
2020-08-06,Arizona,observed,-32.8838881540291
2020-08-07,Arizona,observed,-32.827110311426
2020-08-08,Arizona,observed,-32.7588772492684
2020-08-09,Arizona,observed,-32.6770970072966
2020-08-10,Arizona,observed,-32.5784361218753
2020-08-11,Arizona,observed,-32.4589501105115
2020-08-12,Arizona,observed,-32.316271662200606
2020-08-13,Arizona,observed,-32.149382758369896
2020-08-14,Arizona,observed,-31.9579339061732
2020-08-15,Arizona,observed,-31.742290275669
2020-08-16,Arizona,observed,-31.5036806315724
2020-08-17,Arizona,observed,-31.243242925348202
2020-08-18,Arizona,observed,-30.962279905506897
2020-08-19,Arizona,observed,-30.663742949229697
2020-08-20,Arizona,observed,-30.352705219397397
2020-08-21,Arizona,observed,-30.036095626337104
2020-08-22,Arizona,observed,-29.721542481438103
2020-08-23,Arizona,observed,-29.415498282526197
2020-08-24,Arizona,observed,-29.1213111049444
2020-08-25,Arizona,observed,-28.8395291747533
2020-08-26,Arizona,observed,-28.570836998155798
2020-08-27,Arizona,observed,-28.3178865918354
2020-08-28,Arizona,observed,-28.085894028497
2020-08-29,Arizona,observed,-27.882449573934103
2020-08-30,Arizona,observed,-27.715926377790602
2020-08-31,Arizona,observed,-27.5925111219247
2020-09-01,Arizona,observed,-27.514253543379898
2020-09-02,Arizona,observed,-27.4787735347084
2020-09-03,Arizona,observed,-27.4787065576231
2020-09-04,Arizona,observed,-27.501462453313103
2020-09-05,Arizona,observed,-27.530144375601502
2020-09-06,Arizona,observed,-27.546790026758398
2020-09-07,Arizona,observed,-27.5348569005969
2020-09-08,Arizona,observed,-27.4822185497611
2020-09-09,Arizona,observed,-27.3848521593923
2020-09-10,Arizona,observed,-27.246265192144197
2020-09-11,Arizona,observed,-27.0754620356879
2020-09-12,Arizona,observed,-26.8843710418715
2020-09-13,Arizona,observed,-26.6840680207754
2020-09-14,Arizona,observed,-26.481307078014197
2020-09-15,Arizona,observed,-26.277865278519602
2020-09-16,Arizona,observed,-26.0723052061123
2020-09-17,Arizona,observed,-25.861088060579903
2020-09-18,Arizona,observed,-25.639776941110203
2020-09-19,Arizona,observed,-25.4048562135558
2020-09-20,Arizona,observed,-25.154414741869896
2020-09-21,Arizona,observed,-24.887030287793102
2020-09-22,Arizona,observed,-24.6019876694799
2020-09-23,Arizona,observed,-24.3011381943448
2020-09-24,Arizona,observed,-23.9893205279748
2020-09-25,Arizona,observed,-23.674309535784502
2020-09-26,Arizona,observed,-23.3666006562335
2020-09-27,Arizona,observed,-23.077781127726396
2020-09-28,Arizona,observed,-22.8177898965405
2020-09-29,Arizona,observed,-22.5946934648082
2020-09-30,Arizona,observed,-22.4151496887861
2020-10-01,Arizona,observed,-22.2833129865058
2020-10-02,Arizona,observed,-22.2002858447534
2020-10-03,Arizona,observed,-22.1628578854884
2020-10-04,Arizona,observed,-22.162228989396
2020-10-05,Arizona,observed,-22.1826444637452
2020-10-06,Arizona,observed,-22.2039828280721
2020-10-07,Arizona,observed,-22.207747903148302
2020-10-08,Arizona,observed,-22.181470648001
2020-10-09,Arizona,observed,-22.1205386887947
2020-10-10,Arizona,observed,-22.0273538571192
2020-10-11,Arizona,observed,-21.908469067226502
2020-10-12,Arizona,observed,-21.7700397933503
2020-10-13,Arizona,observed,-21.6164385645639
2020-10-14,Arizona,observed,-21.4531052560001
2020-10-15,Arizona,observed,-21.287349201633
2020-10-16,Arizona,observed,-21.128348429495002
2020-10-17,Arizona,observed,-20.986246673613998
2020-10-18,Arizona,observed,-20.8703466726705
2020-10-19,Arizona,observed,-20.786500034986
2020-10-20,Arizona,observed,-20.735752362240103
2020-10-21,Arizona,observed,-20.717794422330197
2020-10-22,Arizona,observed,-20.7343461638088
2020-10-23,Arizona,observed,-20.7881623042636
2020-10-24,Arizona,observed,-20.8815119650245
2020-10-25,Arizona,observed,-21.0138568630192
2020-10-26,Arizona,observed,-21.1784781019365
2020-10-27,Arizona,observed,-21.363313716948102
2020-10-28,Arizona,observed,-21.5567455005258
2020-10-29,Arizona,observed,-21.7503527509425
2020-10-30,Arizona,observed,-21.939295192262698
2020-10-31,Arizona,observed,-22.1211434642475
2020-11-01,Arizona,observed,-22.2933333543515
2020-11-02,Arizona,observed,-22.4516216133903
2020-11-03,Arizona,observed,-22.589436018653398
2020-11-04,Arizona,observed,-22.7003628187791
2020-11-05,Arizona,observed,-22.7806129770009
2020-11-06,Arizona,observed,-22.830058153261298
2020-11-07,Arizona,observed,-22.8520474710225
2020-11-08,Arizona,observed,-22.851795227775
2020-11-09,Arizona,observed,-22.833746718878302
2020-11-10,Arizona,observed,-22.800575750927
2020-11-11,Arizona,observed,-22.755775751698398
2020-11-12,Arizona,observed,-22.7041697473466
2020-11-13,Arizona,observed,-22.6517818503447
2020-11-14,Arizona,observed,-22.604787880000302
2020-11-15,Arizona,observed,-22.567957751651303
2020-11-16,Arizona,observed,-22.5427809346577
2020-11-17,Arizona,observed,-22.5274505508036
2020-11-18,Arizona,observed,-22.520198848919502
2020-11-19,Arizona,observed,-22.520681140096997
2020-11-20,Arizona,observed,-22.529025034752998
2020-02-04,Arkansas,,
2020-02-05,Arkansas,,
2020-02-06,Arkansas,,
2020-02-07,Arkansas,,
2020-02-08,Arkansas,observed,-2.2233237720995898
2020-02-09,Arkansas,observed,-2.08077507295125
2020-02-10,Arkansas,observed,-1.8238528228330502
2020-02-11,Arkansas,observed,-1.4934799435443702
2020-02-12,Arkansas,observed,-1.12905695945879
2020-02-13,Arkansas,observed,-0.763640299472904
2020-02-14,Arkansas,observed,-0.42044253693592293
2020-02-15,Arkansas,observed,-0.11070695405157902
2020-02-16,Arkansas,observed,0.16557956620845699
2020-02-17,Arkansas,observed,0.41738142858055505
2020-02-18,Arkansas,observed,0.658842405385116
2020-02-19,Arkansas,observed,0.903375647454521
2020-02-20,Arkansas,observed,1.1636167781941
2020-02-21,Arkansas,observed,1.45416171385973
2020-02-22,Arkansas,observed,1.79118632910842
2020-02-23,Arkansas,observed,2.1892217461616297
2020-02-24,Arkansas,observed,2.6533107138381
2020-02-25,Arkansas,observed,3.1738080365598305
2020-02-26,Arkansas,observed,3.72674992764902
2020-02-27,Arkansas,observed,4.27906794177678
2020-02-28,Arkansas,observed,4.79468210627973
2020-02-29,Arkansas,observed,5.23764520639942
2020-03-01,Arkansas,observed,5.57473534254076
2020-03-02,Arkansas,observed,5.7780722016269195
2020-03-03,Arkansas,observed,5.82198407651803
2020-03-04,Arkansas,observed,5.6795559674824
2020-03-05,Arkansas,observed,5.32227232140774
2020-03-06,Arkansas,observed,4.72122463165102
2020-03-07,Arkansas,observed,3.85023031881397
2020-03-08,Arkansas,observed,2.68932277672708
2020-03-09,Arkansas,observed,1.22904173753377
2020-03-10,Arkansas,observed,-0.5260743153691929
2020-03-11,Arkansas,observed,-2.55660754859756
2020-03-12,Arkansas,observed,-4.82792530859254
2020-03-13,Arkansas,observed,-7.292102425648769
2020-03-14,Arkansas,observed,-9.89059049503189
2020-03-15,Arkansas,observed,-12.557999520657301
2020-03-16,Arkansas,observed,-15.2266800040909
2020-03-17,Arkansas,observed,-17.830998051283103
2020-03-18,Arkansas,observed,-20.311733306803397
2020-03-19,Arkansas,observed,-22.619268513312697
2020-03-20,Arkansas,observed,-24.7156545784614
2020-03-21,Arkansas,observed,-26.5758790514314
2020-03-22,Arkansas,observed,-28.1880839961871
2020-03-23,Arkansas,observed,-29.5529811166506
2020-03-24,Arkansas,observed,-30.682827674339105
2020-03-25,Arkansas,observed,-31.598694375845298
2020-03-26,Arkansas,observed,-32.3266806866294
2020-03-27,Arkansas,observed,-32.894714042017895
2020-03-28,Arkansas,observed,-33.330090059179604
2020-03-29,Arkansas,observed,-33.657993750459106
2020-03-30,Arkansas,observed,-33.9004082083769
2020-03-31,Arkansas,observed,-34.0753707903795
2020-04-01,Arkansas,observed,-34.1968692538908
2020-04-02,Arkansas,observed,-34.2748084553116
2020-04-03,Arkansas,observed,-34.3152284115018
2020-04-04,Arkansas,observed,-34.321183552655
2020-04-05,Arkansas,observed,-34.2937884204502
2020-04-06,Arkansas,observed,-34.2330847536117
2020-04-07,Arkansas,observed,-34.1384845492486
2020-04-08,Arkansas,observed,-34.0088242938597
2020-04-09,Arkansas,observed,-33.8423145512536
2020-04-10,Arkansas,observed,-33.6366917538017
2020-04-11,Arkansas,observed,-33.390140699310194
2020-04-12,Arkansas,observed,-33.102313613154806
2020-04-13,Arkansas,observed,-32.775085105489396
2020-04-14,Arkansas,observed,-32.4128695759778
2020-04-15,Arkansas,observed,-32.021283698912896
2020-04-16,Arkansas,observed,-31.6056238589796
2020-04-17,Arkansas,observed,-31.169442203094803
2020-04-18,Arkansas,observed,-30.7139916863927
2020-04-19,Arkansas,observed,-30.238368581949896
2020-04-20,Arkansas,observed,-29.739857637951697
2020-04-21,Arkansas,observed,-29.214856188591
2020-04-22,Arkansas,observed,-28.659120718352103
2020-04-23,Arkansas,observed,-28.0691227438544
2020-04-24,Arkansas,observed,-27.4438366841482
2020-04-25,Arkansas,observed,-26.7853831002286
2020-04-26,Arkansas,observed,-26.098980816691604
2020-04-27,Arkansas,observed,-25.392721896837802
2020-04-28,Arkansas,observed,-24.6773107335394
2020-04-29,Arkansas,observed,-23.965563508052803
2020-04-30,Arkansas,observed,-23.271429815361
2020-05-01,Arkansas,observed,-22.608777598217202
2020-05-02,Arkansas,observed,-21.9906046477546
2020-05-03,Arkansas,observed,-21.428285130523697
2020-05-04,Arkansas,observed,-20.9305501323484
2020-05-05,Arkansas,observed,-20.5030891433522
2020-05-06,Arkansas,observed,-20.148475291356302
2020-05-07,Arkansas,observed,-19.866138501654
2020-05-08,Arkansas,observed,-19.6521843185578
2020-05-09,Arkansas,observed,-19.4992408077422
2020-05-10,Arkansas,observed,-19.3962421221778
2020-05-11,Arkansas,observed,-19.3284718515686
2020-05-12,Arkansas,observed,-19.279460227436896
2020-05-13,Arkansas,observed,-19.2335769243732
2020-05-14,Arkansas,observed,-19.178182493917898
2020-05-15,Arkansas,observed,-19.1047985141121
2020-05-16,Arkansas,observed,-19.010167367692897
2020-05-17,Arkansas,observed,-18.8960342491614
2020-05-18,Arkansas,observed,-18.767096300640603
2020-05-19,Arkansas,observed,-18.628400306010303
