date,state,cases
06/02/2020,AS,0
06/03/2020,AS,0
06/04/2020,AS,0
06/05/2020,AS,0
06/06/2020,AS,0
06/07/2020,AS,0
06/08/2020,AS,0
06/09/2020,AS,0
06/10/2020,AS,0
06/11/2020,AS,0
06/12/2020,AS,0
06/13/2020,AS,0
06/14/2020,AS,0
06/15/2020,AS,0
06/16/2020,AS,0
06/17/2020,AS,0
06/18/2020,AS,0
06/19/2020,AS,0
06/20/2020,AS,0
06/21/2020,AS,0
06/22/2020,AS,0
06/23/2020,AS,0
06/24/2020,AS,0
06/25/2020,AS,0
06/26/2020,AS,0
06/27/2020,AS,0
06/28/2020,AS,0
06/29/2020,AS,0
06/30/2020,AS,0
07/01/2020,AS,0
07/02/2020,AS,0
07/03/2020,AS,0
07/04/2020,AS,0
07/05/2020,AS,0
07/06/2020,AS,0
07/07/2020,AS,0
07/08/2020,AS,0
07/09/2020,AS,0
07/10/2020,AS,0
07/11/2020,AS,0
07/12/2020,AS,0
07/13/2020,AS,0
07/14/2020,AS,0
07/15/2020,AS,0
07/16/2020,AS,0
07/17/2020,AS,0
07/18/2020,AS,0
07/19/2020,AS,0
07/20/2020,AS,0
07/21/2020,AS,0
07/22/2020,AS,0
07/23/2020,AS,0
07/24/2020,AS,0
07/25/2020,AS,0
07/26/2020,AS,0
07/27/2020,AS,0
07/28/2020,AS,0
07/29/2020,AS,0
07/30/2020,AS,0
07/31/2020,AS,0
08/01/2020,AS,0
08/02/2020,AS,0
08/03/2020,AS,0
08/04/2020,AS,0
08/05/2020,AS,0
08/06/2020,AS,0
08/07/2020,AS,0
08/08/2020,AS,0
08/09/2020,AS,0
08/10/2020,AS,0
08/11/2020,AS,0
08/12/2020,AS,0
08/13/2020,AS,0
08/14/2020,AS,0
08/15/2020,AS,0
08/16/2020,AS,0
08/17/2020,AS,0
08/18/2020,AS,0
08/19/2020,AS,0
08/20/2020,AS,0
08/21/2020,AS,0
08/22/2020,AS,0
08/23/2020,AS,0
08/24/2020,AS,0
08/25/2020,AS,0
08/26/2020,AS,0
08/27/2020,AS,0
08/28/2020,AS,0
08/29/2020,AS,0
08/30/2020,AS,0
08/31/2020,AS,0
09/01/2020,AS,0
09/02/2020,AS,0
09/03/2020,AS,0
09/04/2020,AS,0
09/05/2020,AS,0
09/06/2020,AS,0
09/07/2020,AS,0
09/08/2020,AS,0
09/09/2020,AS,0
09/10/2020,AS,0
09/11/2020,AS,0
09/12/2020,AS,0
09/13/2020,AS,0
09/14/2020,AS,0
09/15/2020,AS,0
09/16/2020,AS,0
09/17/2020,AS,0
09/18/2020,AS,0
09/19/2020,AS,0
09/20/2020,AS,0
09/21/2020,AS,0
09/22/2020,AS,0
09/23/2020,AS,0
09/24/2020,AS,0
09/25/2020,AS,0
09/26/2020,AS,0
09/27/2020,AS,0
09/28/2020,AS,0
09/29/2020,AS,0
09/30/2020,AS,0
10/01/2020,AS,0
10/02/2020,AS,0
10/03/2020,AS,0
10/04/2020,AS,0
10/05/2020,AS,0
10/06/2020,AS,0
10/07/2020,AS,0
10/08/2020,AS,0
10/09/2020,AS,0
10/10/2020,AS,0
10/11/2020,AS,0
10/12/2020,AS,0
10/13/2020,AS,0
10/14/2020,AS,0
10/15/2020,AS,0
10/16/2020,AS,0
10/17/2020,AS,0
10/18/2020,AS,0
10/19/2020,AS,0
10/20/2020,AS,0
10/21/2020,AS,0
10/22/2020,AS,0
10/23/2020,AS,0
10/24/2020,AS,0
10/25/2020,AS,0
10/26/2020,AS,0
10/27/2020,AS,0
10/28/2020,AS,0
10/29/2020,AS,0
10/30/2020,AS,0
10/31/2020,AS,0
11/01/2020,AS,0
11/02/2020,AS,0
11/03/2020,AS,0
11/04/2020,AS,0
11/05/2020,AS,0
11/06/2020,AS,0
11/07/2020,AS,0
11/08/2020,AS,0
11/09/2020,AS,3
11/10/2020,AS,0
11/11/2020,AS,0
11/12/2020,AS,0
11/13/2020,AS,0
11/14/2020,AS,0
11/15/2020,AS,0
11/16/2020,AS,0
11/17/2020,AS,0
11/18/2020,AS,0
11/19/2020,AS,0
11/20/2020,AS,0
11/21/2020,AS,0
11/22/2020,AS,0
11/23/2020,AS,0
11/24/2020,AS,0
11/25/2020,AS,0
11/26/2020,AS,0
11/27/2020,AS,0
11/28/2020,AS,0
11/29/2020,AS,0
11/30/2020,AS,0
12/01/2020,AS,0
12/02/2020,AS,0
12/03/2020,AS,0
12/04/2020,AS,0
12/05/2020,AS,0
12/06/2020,AS,0
12/07/2020,AS,0
12/08/2020,AS,0
01/22/2020,MA,0
01/23/2020,MA,0
01/24/2020,MA,0
01/25/2020,MA,0
01/26/2020,MA,0
01/27/2020,MA,0
01/28/2020,MA,0
01/29/2020,MA,0
01/30/2020,MA,0
01/31/2020,MA,0
02/01/2020,MA,1
02/02/2020,MA,0
02/03/2020,MA,0
02/04/2020,MA,0
02/05/2020,MA,0
02/06/2020,MA,0
02/07/2020,MA,0
02/08/2020,MA,0
02/09/2020,MA,0
02/10/2020,MA,0
02/11/2020,MA,0
02/12/2020,MA,0
02/13/2020,MA,0
02/14/2020,MA,0
02/15/2020,MA,0
02/16/2020,MA,0
02/17/2020,MA,0
02/18/2020,MA,0
02/19/2020,MA,0
02/20/2020,MA,0
02/21/2020,MA,0
02/22/2020,MA,0
02/23/2020,MA,0
02/24/2020,MA,0
02/25/2020,MA,0
02/26/2020,MA,0
02/27/2020,MA,0
02/28/2020,MA,0
02/29/2020,MA,0
03/01/2020,MA,0
03/02/2020,MA,0
03/03/2020,MA,1
03/04/2020,MA,0
03/05/2020,MA,0
03/06/2020,MA,5
03/07/2020,MA,2
03/08/2020,MA,19
03/09/2020,MA,0
03/10/2020,MA,63
03/11/2020,MA,4
03/12/2020,MA,13
03/13/2020,MA,1
03/14/2020,MA,0
03/15/2020,MA,55
03/16/2020,MA,33
03/17/2020,MA,21
03/18/2020,MA,38
03/19/2020,MA,72
03/20/2020,MA,85
03/21/2020,MA,112
03/22/2020,MA,121
03/23/2020,MA,131
03/24/2020,MA,382
03/25/2020,MA,679
03/26/2020,MA,579
03/27/2020,MA,823
03/28/2020,MA,1017
03/29/2020,MA,698
03/30/2020,MA,797
03/31/2020,MA,868
04/01/2020,MA,1118
04/02/2020,MA,1228
04/03/2020,MA,1436
04/04/2020,MA,1334
04/05/2020,MA,764
04/06/2020,MA,1337
04/07/2020,MA,1365
04/08/2020,MA,1365
04/09/2020,MA,2374
04/10/2020,MA,1904
04/11/2020,MA,3073
04/12/2020,MA,1557
04/13/2020,MA,1392
04/14/2020,MA,1296
04/15/2020,MA,1755
04/16/2020,MA,2263
04/17/2020,MA,2221
04/18/2020,MA,1970
04/19/2020,MA,1705
04/20/2020,MA,1566
04/21/2020,MA,1556
04/22/2020,MA,1745
04/23/2020,MA,3079
04/24/2020,MA,4946
04/25/2020,MA,2379
04/26/2020,MA,1590
04/27/2020,MA,1524
04/28/2020,MA,1840
04/29/2020,MA,1963
04/30/2020,MA,1940
05/01/2020,MA,2106
05/02/2020,MA,1952
05/03/2020,MA,1824
05/04/2020,MA,1000
05/05/2020,MA,1184
05/06/2020,MA,1754
05/07/2020,MA,1696
05/08/2020,MA,1612
05/09/2020,MA,1410
05/10/2020,MA,1050
05/11/2020,MA,669
05/12/2020,MA,870
05/13/2020,MA,1165
05/14/2020,MA,1685
05/15/2020,MA,1239
05/16/2020,MA,1512
05/17/2020,MA,1077
05/18/2020,MA,1042
05/19/2020,MA,873
05/20/2020,MA,1045
05/21/2020,MA,1114
05/22/2020,MA,815
05/23/2020,MA,763
05/24/2020,MA,1013
05/25/2020,MA,596
05/26/2020,MA,422
05/27/2020,MA,527
05/28/2020,MA,675
05/29/2020,MA,617
05/30/2020,MA,789
05/31/2020,MA,664
06/01/2020,MA,3840
06/02/2020,MA,358
06/03/2020,MA,429
06/04/2020,MA,471
06/05/2020,MA,494
06/06/2020,MA,575
06/07/2020,MA,304
06/08/2020,MA,190
06/09/2020,MA,263
06/10/2020,MA,267
06/11/2020,MA,511
06/12/2020,MA,392
06/13/2020,MA,336
06/14/2020,MA,208
06/15/2020,MA,87
06/16/2020,MA,195
06/17/2020,MA,266
06/18/2020,MA,271
06/19/2020,MA,228
06/20/2020,MA,286
06/21/2020,MA,125
06/22/2020,MA,149
06/23/2020,MA,229
06/24/2020,MA,172
06/25/2020,MA,226
06/26/2020,MA,233
06/27/2020,MA,373
06/28/2020,MA,224
06/29/2020,MA,101
06/30/2020,MA,114
07/01/2020,MA,261
07/02/2020,MA,195
07/03/2020,MA,290
07/04/2020,MA,210
07/05/2020,MA,136
07/06/2020,MA,163
07/07/2020,MA,201
07/08/2020,MA,264
07/09/2020,MA,295
07/10/2020,MA,213
07/11/2020,MA,288
07/12/2020,MA,199
07/13/2020,MA,230
07/14/2020,MA,303
07/15/2020,MA,217
07/16/2020,MA,234
07/17/2020,MA,298
07/18/2020,MA,359
07/19/2020,MA,296
07/20/2020,MA,255
07/21/2020,MA,244
07/22/2020,MA,287
07/23/2020,MA,327
07/24/2020,MA,338
07/25/2020,MA,289
07/26/2020,MA,363
07/27/2020,MA,289
07/28/2020,MA,256
07/29/2020,MA,502
07/30/2020,MA,414
07/31/2020,MA,514
08/01/2020,MA,428
08/02/2020,MA,418
08/03/2020,MA,199
08/04/2020,MA,546
08/05/2020,MA,440
08/06/2020,MA,231
08/07/2020,MA,417
08/08/2020,MA,420
08/09/2020,MA,329
08/10/2020,MA,275
08/11/2020,MA,392
08/12/2020,MA,229
08/13/2020,MA,319
08/14/2020,MA,1826
08/15/2020,MA,-882
08/16/2020,MA,394
08/17/2020,MA,249
08/18/2020,MA,221
08/19/2020,MA,352
08/20/2020,MA,313
08/21/2020,MA,431
08/22/2020,MA,109
08/23/2020,MA,0
08/24/2020,MA,571
08/25/2020,MA,349
08/26/2020,MA,315
08/27/2020,MA,365
08/28/2020,MA,438
08/29/2020,MA,421
08/30/2020,MA,174
08/31/2020,MA,301
09/01/2020,MA,686
09/02/2020,MA,288
09/03/2020,MA,420
09/04/2020,MA,219
09/05/2020,MA,438
09/06/2020,MA,370
09/07/2020,MA,319
09/08/2020,MA,168
09/09/2020,MA,182
09/10/2020,MA,363
09/11/2020,MA,443
09/12/2020,MA,435
09/13/2020,MA,267
09/14/2020,MA,235
09/15/2020,MA,286
09/16/2020,MA,295
09/17/2020,MA,419
09/18/2020,MA,431
09/19/2020,MA,569
09/20/2020,MA,340
09/21/2020,MA,244
09/22/2020,MA,143
09/23/2020,MA,542
09/24/2020,MA,455
09/25/2020,MA,454
09/26/2020,MA,515
09/27/2020,MA,594
09/28/2020,MA,367
09/29/2020,MA,450
09/30/2020,MA,510
10/01/2020,MA,708
10/02/2020,MA,753
10/03/2020,MA,600
10/04/2020,MA,626
10/05/2020,MA,465
10/06/2020,MA,454
10/07/2020,MA,509
10/08/2020,MA,409
10/09/2020,MA,734
10/10/2020,MA,587
10/11/2020,MA,570
10/12/2020,MA,765
10/13/2020,MA,632
10/14/2020,MA,518
10/15/2020,MA,568
10/16/2020,MA,702
10/17/2020,MA,550
10/18/2020,MA,744
10/19/2020,MA,827
10/20/2020,MA,821
10/21/2020,MA,646
10/22/2020,MA,986
10/23/2020,MA,968
10/24/2020,MA,1128
10/25/2020,MA,1097
10/26/2020,MA,1216
10/27/2020,MA,1025
10/28/2020,MA,1137
10/29/2020,MA,1243
10/30/2020,MA,1488
10/31/2020,MA,1292
11/01/2020,MA,1139
11/02/2020,MA,725
11/03/2020,MA,923
11/04/2020,MA,1629
11/05/2020,MA,1761
11/06/2020,MA,2038
11/07/2020,MA,2200
11/08/2020,MA,1809
11/09/2020,MA,1184
11/10/2020,MA,2047
11/11/2020,MA,2495
11/12/2020,MA,2482
11/13/2020,MA,2674
11/14/2020,MA,2841
11/15/2020,MA,2076
11/16/2020,MA,1967
11/17/2020,MA,2263
11/18/2020,MA,2744
11/19/2020,MA,2532
11/20/2020,MA,2288
11/21/2020,MA,2991
11/22/2020,MA,2721
11/23/2020,MA,1785
11/24/2020,MA,2225
11/25/2020,MA,3224
11/26/2020,MA,0
11/27/2020,MA,4464
11/28/2020,MA,2914
11/29/2020,MA,2501
11/30/2020,MA,1166
12/01/2020,MA,2845
12/02/2020,MA,4613
12/03/2020,MA,6477
12/04/2020,MA,5192
12/05/2020,MA,5356
12/06/2020,MA,4747
12/07/2020,MA,2463
12/08/2020,MA,3627
01/22/2020,PA,0
01/23/2020,PA,0
01/24/2020,PA,0
01/25/2020,PA,0
01/26/2020,PA,0
01/27/2020,PA,0
01/28/2020,PA,0
01/29/2020,PA,0
01/30/2020,PA,0
01/31/2020,PA,0
02/01/2020,PA,0
02/02/2020,PA,0
02/03/2020,PA,0
02/04/2020,PA,0
02/05/2020,PA,0
02/06/2020,PA,0
02/07/2020,PA,0
02/08/2020,PA,0
02/09/2020,PA,0
02/10/2020,PA,0
02/11/2020,PA,0
02/12/2020,PA,0
02/13/2020,PA,0
02/14/2020,PA,0
02/15/2020,PA,0
02/16/2020,PA,0
02/17/2020,PA,0
02/18/2020,PA,0
02/19/2020,PA,0
02/20/2020,PA,0
02/21/2020,PA,0
02/22/2020,PA,0
02/23/2020,PA,0
02/24/2020,PA,0
02/25/2020,PA,0
02/26/2020,PA,0
02/27/2020,PA,0
02/28/2020,PA,0
02/29/2020,PA,0
03/01/2020,PA,0
03/02/2020,PA,0
03/03/2020,PA,0
03/04/2020,PA,0
03/05/2020,PA,0
03/06/2020,PA,2
03/07/2020,PA,2
03/08/2020,PA,2
03/09/2020,PA,4
03/10/2020,PA,2
03/11/2020,PA,4
03/12/2020,PA,7
03/13/2020,PA,6
03/14/2020,PA,18
03/15/2020,PA,16
03/16/2020,PA,13
03/17/2020,PA,20
03/18/2020,PA,37
03/19/2020,PA,52
03/20/2020,PA,84
03/21/2020,PA,102
03/22/2020,PA,108
03/23/2020,PA,165
03/24/2020,PA,207
03/25/2020,PA,277
03/26/2020,PA,560
03/27/2020,PA,531
03/28/2020,PA,533
03/29/2020,PA,642
03/30/2020,PA,693
03/31/2020,PA,756
04/01/2020,PA,962
04/02/2020,PA,1211
04/03/2020,PA,1405
04/04/2020,PA,1596
04/05/2020,PA,1493
04/06/2020,PA,1470
04/07/2020,PA,1579
04/08/2020,PA,1680
04/09/2020,PA,1989
04/10/2020,PA,1752
04/11/2020,PA,1676
04/12/2020,PA,1177
04/13/2020,PA,1366
04/14/2020,PA,1146
04/15/2020,PA,1145
04/16/2020,PA,1245
04/17/2020,PA,1707
04/18/2020,PA,1628
04/19/2020,PA,1214
04/20/2020,PA,948
04/21/2020,PA,1296
04/22/2020,PA,1156
04/23/2020,PA,1369
04/24/2020,PA,1599
04/25/2020,PA,1397
04/26/2020,PA,1116
04/27/2020,PA,885
04/28/2020,PA,1214
04/29/2020,PA,1102
04/30/2020,PA,1397
05/01/2020,PA,1208
05/02/2020,PA,1334
05/03/2020,PA,962
05/04/2020,PA,825
05/05/2020,PA,865
05/06/2020,PA,888
05/07/2020,PA,1070
05/08/2020,PA,1323
05/09/2020,PA,1078
05/10/2020,PA,1295
05/11/2020,PA,543
05/12/2020,PA,837
05/13/2020,PA,707
05/14/2020,PA,938
05/15/2020,PA,986
05/16/2020,PA,989
05/17/2020,PA,623
05/18/2020,PA,1432
05/19/2020,PA,270
05/20/2020,PA,476
05/21/2020,PA,1846
05/22/2020,PA,725
05/23/2020,PA,730
05/24/2020,PA,473
05/25/2020,PA,451
05/26/2020,PA,780
05/27/2020,PA,625
05/28/2020,PA,693
05/29/2020,PA,680
05/30/2020,PA,511
05/31/2020,PA,356
06/01/2020,PA,612
06/02/2020,PA,511
06/03/2020,PA,537
06/04/2020,PA,443
06/05/2020,PA,701
06/06/2020,PA,506
06/07/2020,PA,351
06/08/2020,PA,493
06/09/2020,PA,410
06/10/2020,PA,467
06/11/2020,PA,686
06/12/2020,PA,463
06/13/2020,PA,0
06/14/2020,PA,659
06/15/2020,PA,362
06/16/2020,PA,335
06/17/2020,PA,418
06/18/2020,PA,526
06/19/2020,PA,504
06/20/2020,PA,464
06/21/2020,PA,456
06/22/2020,PA,0
06/23/2020,PA,1005
06/24/2020,PA,579
06/25/2020,PA,600
06/26/2020,PA,621
06/27/2020,PA,505
06/28/2020,PA,492
06/29/2020,PA,618
06/30/2020,PA,636
07/01/2020,PA,832
07/02/2020,PA,667
07/03/2020,PA,634
07/04/2020,PA,479
07/05/2020,PA,450
07/06/2020,PA,995
07/07/2020,PA,849
07/08/2020,PA,719
07/09/2020,PA,1009
07/10/2020,PA,813
07/11/2020,PA,577
07/12/2020,PA,476
07/13/2020,PA,929
07/14/2020,PA,994
07/15/2020,PA,781
07/16/2020,PA,1032
07/17/2020,PA,763
07/18/2020,PA,786
07/19/2020,PA,711
07/20/2020,PA,1027
07/21/2020,PA,631
07/22/2020,PA,962
07/23/2020,PA,1213
07/24/2020,PA,1054
07/25/2020,PA,800
07/26/2020,PA,839
07/27/2020,PA,1120
07/28/2020,PA,834
07/29/2020,PA,860
07/30/2020,PA,970
07/31/2020,PA,888
08/01/2020,PA,0
08/02/2020,PA,654
08/03/2020,PA,565
08/04/2020,PA,854
08/05/2020,PA,705
08/06/2020,PA,807
08/07/2020,PA,758
08/08/2020,PA,813
08/09/2020,PA,760
08/10/2020,PA,601
08/11/2020,PA,828
08/12/2020,PA,849
08/13/2020,PA,991
08/14/2020,PA,829
08/15/2020,PA,850
08/16/2020,PA,660
08/17/2020,PA,384
08/18/2020,PA,735
08/19/2020,PA,570
08/20/2020,PA,791
08/21/2020,PA,693
08/22/2020,PA,796
08/23/2020,PA,619
08/24/2020,PA,426
08/25/2020,PA,561
08/26/2020,PA,501
08/27/2020,PA,620
08/28/2020,PA,835
08/29/2020,PA,843
08/30/2020,PA,670
08/31/2020,PA,521
09/01/2020,PA,770
09/02/2020,PA,816
09/03/2020,PA,1160
09/04/2020,PA,891
09/05/2020,PA,963
09/06/2020,PA,691
09/07/2020,PA,547
09/08/2020,PA,496
09/09/2020,PA,931
09/10/2020,PA,587
09/11/2020,PA,1008
09/12/2020,PA,920
09/13/2020,PA,969
09/14/2020,PA,289
09/15/2020,PA,1151
09/16/2020,PA,776
09/17/2020,PA,933
09/18/2020,PA,760
09/19/2020,PA,1162
09/20/2020,PA,733
09/21/2020,PA,234
09/22/2020,PA,834
09/23/2020,PA,898
09/24/2020,PA,853
09/25/2020,PA,806
09/26/2020,PA,1029
09/27/2020,PA,918
09/28/2020,PA,676
09/29/2020,PA,988
09/30/2020,PA,1153
10/01/2020,PA,1156
10/02/2020,PA,1161
10/03/2020,PA,0
10/04/2020,PA,2251
10/05/2020,PA,672
10/06/2020,PA,1036
10/07/2020,PA,1309
10/08/2020,PA,1376
10/09/2020,PA,1380
10/10/2020,PA,1742
10/11/2020,PA,1166
10/12/2020,PA,1088
10/13/2020,PA,1342
10/14/2020,PA,1276
10/15/2020,PA,1598
10/16/2020,PA,1566
10/17/2020,PA,1857
10/18/2020,PA,1269
10/19/2020,PA,1103
10/20/2020,PA,1557
10/21/2020,PA,1425
10/22/2020,PA,2063
10/23/2020,PA,2219
10/24/2020,PA,2043
10/25/2020,PA,1666
10/26/2020,PA,1407
10/27/2020,PA,2751
10/28/2020,PA,2228
10/29/2020,PA,2202
10/30/2020,PA,2641
10/31/2020,PA,2510
11/01/2020,PA,1909
11/02/2020,PA,2060
11/03/2020,PA,2875
11/04/2020,PA,2795
11/05/2020,PA,2900
11/06/2020,PA,3384
11/07/2020,PA,4035
11/08/2020,PA,2909
11/09/2020,PA,3402
11/10/2020,PA,4361
11/11/2020,PA,4711
11/12/2020,PA,5488
11/13/2020,PA,5531
11/14/2020,PA,5551
11/15/2020,PA,5199
11/16/2020,PA,4476
11/17/2020,PA,5900
11/18/2020,PA,6339
11/19/2020,PA,7126
11/20/2020,PA,6808
11/21/2020,PA,6778
11/22/2020,PA,7075
11/23/2020,PA,4762
11/24/2020,PA,6669
11/25/2020,PA,6759
11/26/2020,PA,8425
11/27/2020,PA,7360
11/28/2020,PA,8053
11/29/2020,PA,5529
11/30/2020,PA,4282
12/01/2020,PA,5662
12/02/2020,PA,8291
12/03/2020,PA,11406
12/04/2020,PA,11763
12/05/2020,PA,12884
12/06/2020,PA,8630
12/07/2020,PA,6330
12/08/2020,PA,10170
01/22/2020,OH,0
01/23/2020,OH,0
01/24/2020,OH,0
01/25/2020,OH,0
01/26/2020,OH,0
01/27/2020,OH,0
01/28/2020,OH,0
01/29/2020,OH,0
01/30/2020,OH,0
01/31/2020,OH,0
02/01/2020,OH,0
02/02/2020,OH,0
02/03/2020,OH,0
02/04/2020,OH,0
02/05/2020,OH,0
02/06/2020,OH,0
02/07/2020,OH,0
02/08/2020,OH,0
02/09/2020,OH,0
02/10/2020,OH,0
02/11/2020,OH,0
02/12/2020,OH,0
02/13/2020,OH,0
02/14/2020,OH,0
02/15/2020,OH,0
02/16/2020,OH,0
02/17/2020,OH,0
02/18/2020,OH,0
02/19/2020,OH,0
02/20/2020,OH,0
02/21/2020,OH,0
02/22/2020,OH,0
02/23/2020,OH,0
02/24/2020,OH,0
02/25/2020,OH,0
02/26/2020,OH,0
02/27/2020,OH,0
02/28/2020,OH,0
02/29/2020,OH,0
03/01/2020,OH,0
03/02/2020,OH,0
03/03/2020,OH,0
03/04/2020,OH,0
03/05/2020,OH,0
03/06/2020,OH,0
03/07/2020,OH,0
03/08/2020,OH,0
03/09/2020,OH,0
03/10/2020,OH,3
03/11/2020,OH,0
03/12/2020,OH,2
03/13/2020,OH,0
03/14/2020,OH,0
03/15/2020,OH,32
03/16/2020,OH,13
03/17/2020,OH,17
03/18/2020,OH,21
03/19/2020,OH,31
03/20/2020,OH,50
03/21/2020,OH,78
03/22/2020,OH,104
03/23/2020,OH,91
03/24/2020,OH,122
03/25/2020,OH,140
03/26/2020,OH,163
03/27/2020,OH,270
03/28/2020,OH,269
03/29/2020,OH,247
03/30/2020,OH,280
03/31/2020,OH,266
04/01/2020,OH,348
04/02/2020,OH,355
04/03/2020,OH,410
04/04/2020,OH,427
04/05/2020,OH,304
04/06/2020,OH,407
04/07/2020,OH,332
04/08/2020,OH,366
04/09/2020,OH,364
04/10/2020,OH,366
04/11/2020,OH,372
04/12/2020,OH,268
04/13/2020,OH,457
04/14/2020,OH,305
04/15/2020,OH,511
04/16/2020,OH,623
04/17/2020,OH,693
04/18/2020,OH,1115
04/19/2020,OH,1380
04/20/2020,OH,1317
04/21/2020,OH,806
04/22/2020,OH,392
04/23/2020,OH,577
04/24/2020,OH,475
04/25/2020,OH,418
04/26/2020,OH,376
04/27/2020,OH,362
04/28/2020,OH,444
04/29/2020,OH,534
04/30/2020,OH,724
05/01/2020,OH,716
05/02/2020,OH,592
05/03/2020,OH,579
05/04/2020,OH,560
05/05/2020,OH,495
05/06/2020,OH,607
05/07/2020,OH,555
05/08/2020,OH,885
05/09/2020,OH,681
05/10/2020,OH,384
05/11/2020,OH,696
05/12/2020,OH,473
05/13/2020,OH,471
05/14/2020,OH,636
05/15/2020,OH,597
05/16/2020,OH,520
05/17/2020,OH,449
05/18/2020,OH,349
05/19/2020,OH,680
05/20/2020,OH,484
05/21/2020,OH,731
05/22/2020,OH,627
05/23/2020,OH,614
05/24/2020,OH,503
05/25/2020,OH,566
05/26/2020,OH,529
05/27/2020,OH,433
05/28/2020,OH,476
05/29/2020,OH,651
05/30/2020,OH,468
05/31/2020,OH,479
06/01/2020,OH,471
06/02/2020,OH,429
06/03/2020,OH,379
06/04/2020,OH,490
06/05/2020,OH,476
06/06/2020,OH,353
06/07/2020,OH,365
06/08/2020,OH,361
06/09/2020,OH,325
06/10/2020,OH,413
06/11/2020,OH,429
06/12/2020,OH,420
06/13/2020,OH,424
06/14/2020,OH,300
06/15/2020,OH,428
06/16/2020,OH,434
06/17/2020,OH,412
06/18/2020,OH,700
06/19/2020,OH,609
06/20/2020,OH,531
06/21/2020,OH,546
06/22/2020,OH,729
06/23/2020,OH,590
06/24/2020,OH,632
06/25/2020,OH,892
06/26/2020,OH,987
06/27/2020,OH,817
06/28/2020,OH,854
06/29/2020,OH,737
06/30/2020,OH,743
07/01/2020,OH,1076
07/02/2020,OH,1301
07/03/2020,OH,1091
07/04/2020,OH,926
07/05/2020,OH,968
07/06/2020,OH,805
07/07/2020,OH,948
07/08/2020,OH,1277
07/09/2020,OH,1150
07/10/2020,OH,1525
07/11/2020,OH,1358
07/12/2020,OH,1378
07/13/2020,OH,1261
07/14/2020,OH,1142
07/15/2020,OH,1316
07/16/2020,OH,1290
07/17/2020,OH,1679
07/18/2020,OH,1542
07/19/2020,OH,1110
07/20/2020,OH,1236
07/21/2020,OH,1047
07/22/2020,OH,1527
07/23/2020,OH,1444
07/24/2020,OH,1560
07/25/2020,OH,1438
07/26/2020,OH,889
07/27/2020,OH,1104
07/28/2020,OH,1320
07/29/2020,OH,1396
07/30/2020,OH,1733
07/31/2020,OH,1533
08/01/2020,OH,928
08/02/2020,OH,944
08/03/2020,OH,932
08/04/2020,OH,1143
08/05/2020,OH,1199
08/06/2020,OH,1166
08/07/2020,OH,1204
08/08/2020,OH,1294
08/09/2020,OH,879
08/10/2020,OH,883
08/11/2020,OH,1095
08/12/2020,OH,1422
08/13/2020,OH,1178
08/14/2020,OH,1131
08/15/2020,OH,1117
08/16/2020,OH,613
08/17/2020,OH,775
08/18/2020,OH,861
08/19/2020,OH,958
08/20/2020,OH,1122
08/21/2020,OH,1043
08/22/2020,OH,1119
08/23/2020,OH,637
08/24/2020,OH,849
08/25/2020,OH,844
08/26/2020,OH,1089
08/27/2020,OH,1244
08/28/2020,OH,1296
08/29/2020,OH,1216
08/30/2020,OH,922
08/31/2020,OH,895
09/01/2020,OH,1453
09/02/2020,OH,1157
09/03/2020,OH,1345
09/04/2020,OH,1332
09/05/2020,OH,1341
09/06/2020,OH,773
09/07/2020,OH,0
09/08/2020,OH,1434
09/09/2020,OH,973
09/10/2020,OH,1121
09/11/2020,OH,1240
09/12/2020,OH,1242
09/13/2020,OH,837
09/14/2020,OH,1079
09/15/2020,OH,1001
09/16/2020,OH,1033
09/17/2020,OH,1067
09/18/2020,OH,1011
09/19/2020,OH,951
09/20/2020,OH,762
09/21/2020,OH,856
09/22/2020,OH,685
09/23/2020,OH,903
09/24/2020,OH,991
09/25/2020,OH,1150
09/26/2020,OH,1115
09/27/2020,OH,800
09/28/2020,OH,993
09/29/2020,OH,1105
09/30/2020,OH,1080
10/01/2020,OH,1327
10/02/2020,OH,1495
10/03/2020,OH,1157
10/04/2020,OH,941
10/05/2020,OH,1057
10/06/2020,OH,1335
10/07/2020,OH,1424
10/08/2020,OH,1539
10/09/2020,OH,1840
10/10/2020,OH,1356
10/11/2020,OH,1291
10/12/2020,OH,1430
10/13/2020,OH,1447
10/14/2020,OH,2039
10/15/2020,OH,2178
10/16/2020,OH,2148
10/17/2020,OH,2234
10/18/2020,OH,1562
10/19/2020,OH,1837
10/20/2020,OH,2015
10/21/2020,OH,2366
10/22/2020,OH,2425
10/23/2020,OH,2518
10/24/2020,OH,2858
10/25/2020,OH,2309
10/26/2020,OH,2116
10/27/2020,OH,2509
10/28/2020,OH,2607
10/29/2020,OH,3590
10/30/2020,OH,3845
10/31/2020,OH,2915
11/01/2020,OH,3303
11/02/2020,OH,2909
11/03/2020,OH,4229
11/04/2020,OH,4071
11/05/2020,OH,4961
11/06/2020,OH,5008
11/07/2020,OH,5549
11/08/2020,OH,4541
11/09/2020,OH,4706
11/10/2020,OH,6508
11/11/2020,OH,5874
11/12/2020,OH,7101
11/13/2020,OH,8071
11/14/2020,OH,7715
11/15/2020,OH,7853
11/16/2020,OH,7268
11/17/2020,OH,7079
11/18/2020,OH,6385
11/19/2020,OH,7787
11/20/2020,OH,8808
11/21/2020,OH,7863
